ticket_id,customer_id,product_id,created_at,closed_at,status,priority,channel,root_cause,description
1143,240,10,27/10/2024 6:57,,pending,medium,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Pay.
1144,451,3,28/10/2024 12:01,17/11/2024 12:01,resolved,low,email,Data Sync,Customer reported issue related to data sync on dBank Savings.
1145,206,10,28/10/2023 0:13,9/11/2023 0:13,closed,low,call,UI Bug,Customer reported issue related to ui bug on dBank Pay.
1146,133,4,21/8/2024 11:53,10/9/2024 11:53,closed,medium,call,Data Sync,Customer reported issue related to data sync on dBank Lending.
1147,367,10,6/6/2023 6:52,,open,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1148,309,1,9/3/2025 4:38,8/4/2025 4:38,closed,low,call,Data Sync,Customer reported issue related to data sync on dBank Core.
1149,337,4,26/7/2023 11:01,3/8/2023 11:01,closed,high,web,User Error,Customer reported issue related to user error on dBank Lending.
1150,14,3,17/6/2025 16:00,17/7/2025 16:00,resolved,low,web,UI Bug,Customer reported issue related to ui bug on dBank Savings.
1151,229,8,13/2/2024 7:13,25/2/2024 7:13,closed,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
1152,297,9,5/5/2023 5:55,,open,high,call,User Error,Customer reported issue related to user error on dBank Insights.
1153,163,7,15/7/2023 7:39,,pending,low,app,Data Sync,Customer reported issue related to data sync on dBank API Gateway.
1154,9,1,25/1/2024 15:17,21/2/2024 15:17,closed,low,call,User Error,Customer reported issue related to user error on dBank Core.
1155,223,5,23/8/2023 3:04,17/9/2023 3:04,resolved,medium,app,Third-Party API,Customer reported issue related to third-party api on dBank Merchant.
1156,141,6,16/2/2023 5:07,,open,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Mobile App.
1157,72,8,19/2/2025 1:25,16/3/2025 1:25,closed,medium,call,UI Bug,Customer reported issue related to ui bug on dBank Rewards.
1158,213,3,5/3/2024 6:16,21/3/2024 6:16,closed,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Savings.
1159,474,2,16/3/2025 5:54,22/3/2025 5:54,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank Wallet.
1160,136,10,25/11/2023 1:02,,pending,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1161,447,3,24/7/2025 14:50,5/8/2025 14:50,closed,low,app,UI Bug,Customer reported issue related to ui bug on dBank Savings.
1162,115,2,5/3/2024 2:24,20/3/2024 2:24,resolved,high,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1163,309,1,15/11/2023 17:20,13/12/2023 17:20,resolved,low,call,Third-Party API,Customer reported issue related to third-party api on dBank Core.
1164,343,2,4/5/2024 17:56,31/5/2024 17:56,closed,low,web,User Error,Customer reported issue related to user error on dBank Wallet.
1165,74,4,6/11/2024 2:59,28/11/2024 2:59,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
1166,129,3,17/1/2025 10:57,31/1/2025 10:57,resolved,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Savings.
1167,192,3,16/8/2024 1:14,10/9/2024 1:14,resolved,medium,web,Third-Party API,Customer reported issue related to third-party api on dBank Savings.
1168,8,3,11/10/2024 1:14,,open,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
1169,247,8,28/5/2025 12:31,24/6/2025 12:31,resolved,low,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Rewards.
1170,135,9,26/3/2024 4:17,15/4/2024 4:17,resolved,low,web,UI Bug,Customer reported issue related to ui bug on dBank Insights.
1171,414,8,1/3/2025 19:59,4/3/2025 19:59,resolved,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1172,188,7,19/10/2024 0:55,,open,low,email,User Error,Customer reported issue related to user error on dBank API Gateway.
1173,62,9,30/12/2024 10:45,10/1/2025 10:45,resolved,low,app,Third-Party API,Customer reported issue related to third-party api on dBank Insights.
1174,498,9,6/7/2023 14:28,,open,low,web,User Error,Customer reported issue related to user error on dBank Insights.
1175,102,6,22/6/2024 21:52,,open,medium,call,Backend Timeout,Customer reported issue related to backend timeout on dBank Mobile App.
1176,356,9,20/6/2023 13:38,11/7/2023 13:38,closed,medium,web,User Error,Customer reported issue related to user error on dBank Insights.
1177,385,3,7/7/2024 22:11,13/7/2024 22:11,resolved,low,email,UI Bug,Customer reported issue related to ui bug on dBank Savings.
1178,462,9,22/9/2025 15:20,,pending,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Insights.
1179,129,9,15/11/2024 11:20,8/12/2024 11:20,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Insights.
1180,247,3,21/2/2025 8:49,26/2/2025 8:49,resolved,low,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
1181,180,2,20/8/2023 10:03,1/9/2023 10:03,closed,medium,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1182,73,5,17/2/2025 11:55,20/2/2025 11:55,resolved,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Merchant.
1183,225,5,21/4/2025 4:32,10/5/2025 4:32,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank Merchant.
1184,487,1,26/1/2024 9:18,9/2/2024 9:18,resolved,low,email,User Error,Customer reported issue related to user error on dBank Core.
1185,116,9,16/4/2023 3:13,,pending,low,email,User Error,Customer reported issue related to user error on dBank Insights.
1186,494,7,7/3/2024 2:03,3/4/2024 2:03,resolved,medium,call,Data Sync,Customer reported issue related to data sync on dBank API Gateway.
1187,328,9,3/12/2023 15:16,11/12/2023 15:16,resolved,low,app,User Error,Customer reported issue related to user error on dBank Insights.
1188,249,4,22/8/2024 18:01,4/9/2024 18:01,resolved,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Lending.
1189,429,10,20/1/2024 22:05,18/2/2024 22:05,resolved,low,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Pay.
1190,407,2,12/8/2024 3:27,5/9/2024 3:27,closed,low,email,User Error,Customer reported issue related to user error on dBank Wallet.
1191,368,1,22/12/2023 23:33,,pending,low,app,Data Sync,Customer reported issue related to data sync on dBank Core.
1192,417,7,16/11/2024 0:56,21/11/2024 0:56,closed,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank API Gateway.
1193,472,7,1/4/2025 1:01,28/4/2025 1:01,resolved,low,call,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
1194,495,4,11/10/2023 16:14,,pending,low,call,User Error,Customer reported issue related to user error on dBank Lending.
1195,83,4,25/7/2024 19:55,17/8/2024 19:55,resolved,medium,web,User Error,Customer reported issue related to user error on dBank Lending.
1196,439,2,8/12/2023 12:48,31/12/2023 12:48,closed,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1197,370,2,16/10/2024 14:47,31/10/2024 14:47,closed,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
1198,363,8,26/12/2023 12:16,,pending,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Rewards.
1199,58,4,18/8/2024 11:18,,pending,medium,web,UI Bug,Customer reported issue related to ui bug on dBank Lending.
1200,357,2,23/7/2023 3:23,11/8/2023 3:23,resolved,medium,web,User Error,Customer reported issue related to user error on dBank Wallet.
1201,273,6,11/2/2024 4:50,,open,medium,call,Fraud,Customer reported issue related to fraud on dBank Mobile App.
1202,498,2,28/11/2023 8:11,29/11/2023 8:11,closed,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1203,115,4,9/9/2023 8:13,4/10/2023 8:13,closed,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Lending.
1204,11,10,9/5/2024 15:58,26/5/2024 15:58,closed,low,email,Fraud,Customer reported issue related to fraud on dBank Pay.
1205,455,7,3/2/2025 9:31,14/2/2025 9:31,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank API Gateway.
1206,480,4,24/11/2023 19:40,24/12/2023 19:40,closed,low,web,User Error,Customer reported issue related to user error on dBank Lending.
1207,297,3,9/4/2023 18:28,26/4/2023 18:28,resolved,low,web,User Error,Customer reported issue related to user error on dBank Savings.
1208,368,9,20/4/2025 8:09,8/5/2025 8:09,closed,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank Insights.
1209,224,2,3/9/2025 6:14,17/9/2025 6:14,closed,medium,email,Data Sync,Customer reported issue related to data sync on dBank Wallet.
1210,76,2,29/11/2024 12:54,22/12/2024 12:54,resolved,low,app,User Error,Customer reported issue related to user error on dBank Wallet.
1211,252,7,22/12/2024 4:51,,open,medium,call,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
1212,346,5,5/12/2023 8:28,2/1/2024 8:28,resolved,low,call,Data Sync,Customer reported issue related to data sync on dBank Merchant.
1213,498,10,24/2/2023 13:02,20/3/2023 13:02,closed,medium,email,User Error,Customer reported issue related to user error on dBank Pay.
1214,376,4,12/9/2023 21:54,,open,medium,app,Fraud,Customer reported issue related to fraud on dBank Lending.
1215,254,2,6/12/2023 3:14,18/12/2023 3:14,resolved,medium,email,User Error,Customer reported issue related to user error on dBank Wallet.
1216,71,6,7/7/2023 3:29,12/7/2023 3:29,resolved,medium,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
1217,134,7,25/7/2023 8:15,14/8/2023 8:15,closed,low,app,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
1218,11,10,4/3/2023 20:17,15/3/2023 20:17,closed,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1219,197,5,29/1/2023 20:40,25/2/2023 20:40,closed,high,web,Fraud,Customer reported issue related to fraud on dBank Merchant.
1220,256,3,2/7/2024 7:57,,open,medium,web,Backend Timeout,Customer reported issue related to backend timeout on dBank Savings.
1221,294,3,1/7/2025 16:02,29/7/2025 16:02,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Savings.
1222,20,9,28/6/2025 4:22,,pending,high,app,UI Bug,Customer reported issue related to ui bug on dBank Insights.
1223,93,10,14/6/2024 6:05,,pending,low,web,Third-Party API,Customer reported issue related to third-party api on dBank Pay.
1224,472,6,18/8/2025 16:33,,pending,medium,app,User Error,Customer reported issue related to user error on dBank Mobile App.
1225,34,6,10/9/2023 13:18,10/10/2023 13:18,resolved,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
1226,31,8,10/4/2025 21:31,26/4/2025 21:31,closed,medium,call,Data Sync,Customer reported issue related to data sync on dBank Rewards.
1227,289,10,20/12/2024 19:22,13/1/2025 19:22,closed,low,web,UI Bug,Customer reported issue related to ui bug on dBank Pay.
1228,102,5,24/8/2025 22:48,6/9/2025 22:48,resolved,low,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Merchant.
1229,165,9,10/5/2024 22:11,25/5/2024 22:11,resolved,medium,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Insights.
1230,22,4,27/8/2025 3:14,14/9/2025 3:14,closed,medium,app,Backend Timeout,Customer reported issue related to backend timeout on dBank Lending.
1231,25,5,30/1/2024 6:51,16/2/2024 6:51,closed,medium,email,User Error,Customer reported issue related to user error on dBank Merchant.
1232,269,3,4/6/2024 13:30,5/6/2024 13:30,closed,low,web,Data Sync,Customer reported issue related to data sync on dBank Savings.
1233,365,6,16/3/2023 7:24,3/4/2023 7:24,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Mobile App.
1234,353,2,4/8/2025 10:34,11/8/2025 10:34,resolved,high,email,User Error,Customer reported issue related to user error on dBank Wallet.
1235,191,7,15/2/2023 5:40,22/2/2023 5:40,resolved,medium,email,User Error,Customer reported issue related to user error on dBank API Gateway.
1236,364,5,29/7/2023 23:47,6/8/2023 23:47,resolved,medium,email,User Error,Customer reported issue related to user error on dBank Merchant.
1237,194,5,12/5/2025 6:53,,pending,low,app,Fraud,Customer reported issue related to fraud on dBank Merchant.
1238,203,1,13/12/2024 16:21,4/1/2025 16:21,closed,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Core.
1239,462,8,10/3/2023 6:40,15/3/2023 6:40,resolved,high,email,UI Bug,Customer reported issue related to ui bug on dBank Rewards.
1240,147,5,26/5/2025 20:45,19/6/2025 20:45,closed,low,web,Third-Party API,Customer reported issue related to third-party api on dBank Merchant.
1241,285,8,25/7/2023 4:37,26/7/2023 4:37,resolved,low,app,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1242,427,7,8/7/2023 3:02,,open,low,call,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
1243,74,8,3/9/2024 1:29,19/9/2024 1:29,closed,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Rewards.
1244,8,3,16/12/2023 9:07,,pending,low,app,UI Bug,Customer reported issue related to ui bug on dBank Savings.
1245,79,5,1/6/2024 2:19,21/6/2024 2:19,closed,low,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Merchant.
1246,226,2,13/5/2025 8:56,22/5/2025 8:56,closed,low,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Wallet.
1247,351,2,24/2/2024 18:51,14/3/2024 18:51,closed,medium,call,UI Bug,Customer reported issue related to ui bug on dBank Wallet.
1248,74,2,1/12/2024 8:30,1/12/2024 8:30,closed,medium,app,Data Sync,Customer reported issue related to data sync on dBank Wallet.
1249,391,1,31/7/2024 19:51,20/8/2024 19:51,resolved,high,email,UI Bug,Customer reported issue related to ui bug on dBank Core.
1250,316,7,5/4/2024 8:39,24/4/2024 8:39,resolved,low,email,Backend Timeout,Customer reported issue related to backend timeout on dBank API Gateway.
1251,461,3,10/4/2024 19:31,,open,low,web,Third-Party API,Customer reported issue related to third-party api on dBank Savings.
1252,199,5,22/6/2025 5:50,22/6/2025 5:50,resolved,medium,web,Payment Gateway,Customer reported issue related to payment gateway on dBank Merchant.
1253,211,9,22/5/2025 8:15,,open,medium,call,Payment Gateway,Customer reported issue related to payment gateway on dBank Insights.
1254,208,7,23/6/2025 15:12,7/7/2025 15:12,resolved,high,email,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
1255,167,7,17/5/2023 19:17,23/5/2023 19:17,closed,low,call,Data Sync,Customer reported issue related to data sync on dBank API Gateway.
1256,281,7,19/1/2024 23:26,31/1/2024 23:26,closed,low,email,UI Bug,Customer reported issue related to ui bug on dBank API Gateway.
1257,427,10,27/2/2024 1:51,8/3/2024 1:51,closed,medium,email,Payment Gateway,Customer reported issue related to payment gateway on dBank Pay.
1258,227,1,11/12/2024 7:31,1/1/2025 7:31,closed,low,web,Fraud,Customer reported issue related to fraud on dBank Core.
